id,<=3,Ejercicio,O1,O2,O3,O4,O5,Respuesta,W1,W2,W3,W4,Contenido,Molde,Or_Dificultad,Dificultad,Habilidad,aux_n1,aux_n2,aux_n3,aux_n4,aux_n5,aux_n6,aux_n7,aux_n8,aux_n9,aux_n10,aux_n11,aux_n12,aux_n13,aux_n14,aux_n15,aux_n16,aux_n17,aux_n18,aux_n19,aux_n20,aux_n21,aux_n22,aux_n23,aux_n24,aux_n25,aux_n26,aux_n27,aux_n28,aux_n29,aux_n30,aux_n31,aux_n32,aux_n33,aux_n34,aux_n35,aux_n36,aux_n37,aux_n38,aux_n39,aux_n40,aux_n41,aux_n42,3,4,5,6,7,8,9,10,excercise_id,
9070,,"Hay `6/14` casas, en cada casa viven `6/14` personas, cada persona tiene `6/14` camisas y cada camisa tiene `6/14` botones. ¿Cúal es el correcto planteamiento de este problema?",,,,,,`(6/14) ^ (6/14)`,`(6/14) ^ (5/14)`,`(6/14) · (6/14)`,`(6/14) · (5/14)`,`6/14 + 6/14`,57,A,0.4,240,Identificar,6/14,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9070,
9071,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `123` cartas?",,,,,,`5 · (2) ^ (123)`,`5 · (2) ^ (122)`,`(2) ^ (123)`,`(2) ^ (122)`,`5 · 123`,57,A,0.6,360,Identificar,4/19,4,19,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9071,
9072,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `125` cartas?",,,,,,`5 · (2) ^ (125)`,`5 · (2) ^ (124)`,`(2) ^ (125)`,`(2) ^ (124)`,`5 · 125`,57,A,0.6,360,Identificar,8/2,8,2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072,
9073,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `131` cartas?",,,,,,`5 · (2) ^ (131)`,`5 · (2) ^ (130)`,`(2) ^ (131)`,`(2) ^ (130)`,`5 · 131`,57,A,0.6,360,Identificar,6/18,6,18,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9073,
9074,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `77` cartas?",,,,,,`5 · (2) ^ (77)`,`5 · (2) ^ (76)`,`(2) ^ (77)`,`(2) ^ (76)`,`5 · 77`,57,A,0.6,360,Identificar,8/7,8,7,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9074,
9075,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `123` cartas?",,,,,,`5 · (2) ^ (123)`,`5 · (2) ^ (122)`,`(2) ^ (123)`,`(2) ^ (122)`,`5 · 123`,57,A,0.6,360,Identificar,8/12,8,12,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9075,
9076,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `98` cartas?",,,,,,`5 · (2) ^ (98)`,`5 · (2) ^ (97)`,`(2) ^ (98)`,`(2) ^ (97)`,`5 · 98`,57,A,0.6,360,Identificar,9/16,9,16,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9076,
9077,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `72` cartas?",,,,,,`5 · (2) ^ (72)`,`5 · (2) ^ (71)`,`(2) ^ (72)`,`(2) ^ (71)`,`5 · 72`,57,A,0.6,360,Identificar,9/15,9,15,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9077,
9078,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `97` cartas?",,,,,,`5 · (2) ^ (97)`,`5 · (2) ^ (96)`,`(2) ^ (97)`,`(2) ^ (96)`,`5 · 97`,57,A,0.6,360,Identificar,7/10,7,10,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9078,
9079,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `80` cartas?",,,,,,`5 · (2) ^ (80)`,`5 · (2) ^ (79)`,`(2) ^ (80)`,`(2) ^ (79)`,`5 · 80`,57,A,0.6,360,Identificar,5/6,5,6,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9079,
9080,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema si el cartero entrega `125` cartas?",,,,,,`5 · (2) ^ (125)`,`5 · (2) ^ (124)`,`(2) ^ (125)`,`(2) ^ (124)`,`5 · 125`,57,A,0.6,360,Identificar,4/10,4,10,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9080,
9081,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `11` cartas y gana un total de `8192`?",,,,,,`''X'' = (8192)/((2)^(11))`,`''X'' = (8192)/((2)^(10))`,`''X'' = (8192)/(11)`,`''X'' = ((2)^(11))/(8192)`,`''X'' = ((2)^(10))/(8192)`,57,A,0.8,480,Identificar,4/16,4,16,11,8192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9081,
9082,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `11` cartas y gana un total de `18432`?",,,,,,`''X'' = (18432)/((2)^(11))`,`''X'' = (18432)/((2)^(10))`,`''X'' = (18432)/(11)`,`''X'' = ((2)^(11))/(18432)`,`''X'' = ((2)^(10))/(18432)`,57,A,0.8,480,Identificar,9/9,9,9,11,18432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9082,
9083,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `16` cartas y gana un total de `458752`?",,,,,,`''X'' = (458752)/((2)^(16))`,`''X'' = (458752)/((2)^(15))`,`''X'' = (458752)/(16)`,`''X'' = ((2)^(16))/(458752)`,`''X'' = ((2)^(15))/(458752)`,57,A,0.8,480,Identificar,7/6,7,6,16,458752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9083,
9084,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `14` cartas y gana un total de `98304`?",,,,,,`''X'' = (98304)/((2)^(14))`,`''X'' = (98304)/((2)^(13))`,`''X'' = (98304)/(14)`,`''X'' = ((2)^(14))/(98304)`,`''X'' = ((2)^(13))/(98304)`,57,A,0.8,480,Identificar,6/14,6,14,14,98304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9084,
9085,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `13` cartas y gana un total de `73728`?",,,,,,`''X'' = (73728)/((2)^(13))`,`''X'' = (73728)/((2)^(12))`,`''X'' = (73728)/(13)`,`''X'' = ((2)^(13))/(73728)`,`''X'' = ((2)^(12))/(73728)`,57,A,0.8,480,Identificar,9/14,9,14,13,73728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9085,
9086,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `9` cartas y gana un total de `2560`?",,,,,,`''X'' = (2560)/((2)^(9))`,`''X'' = (2560)/((2)^(8))`,`''X'' = (2560)/(9)`,`''X'' = ((2)^(9))/(2560)`,`''X'' = ((2)^(8))/(2560)`,57,A,0.8,480,Identificar,5/6,5,6,9,2560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9086,
9087,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `14` cartas y gana un total de `114688`?",,,,,,`''X'' = (114688)/((2)^(14))`,`''X'' = (114688)/((2)^(13))`,`''X'' = (114688)/(14)`,`''X'' = ((2)^(14))/(114688)`,`''X'' = ((2)^(13))/(114688)`,57,A,0.8,480,Identificar,7/14,7,14,14,114688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9087,
9088,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `14` cartas y gana un total de `114688`?",,,,,,`''X'' = (114688)/((2)^(14))`,`''X'' = (114688)/((2)^(13))`,`''X'' = (114688)/(14)`,`''X'' = ((2)^(14))/(114688)`,`''X'' = ((2)^(13))/(114688)`,57,A,0.8,480,Identificar,7/2,7,2,14,114688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9088,
9089,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `17` cartas y gana un total de `1179648`?",,,,,,`''X'' = (1179648)/((2)^(17))`,`''X'' = (1179648)/((2)^(16))`,`''X'' = (1179648)/(17)`,`''X'' = ((2)^(17))/(1179648)`,`''X'' = ((2)^(16))/(1179648)`,57,A,0.8,480,Identificar,9/13,9,13,17,1179648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9089,
9090,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para encontrar ''X'' si el cartero entrega `10` cartas y gana un total de `4096`?",,,,,,`''X'' = (4096)/((2)^(10))`,`''X'' = (4096)/((2)^(9))`,`''X'' = (4096)/(10)`,`''X'' = ((2)^(10))/(4096)`,`''X'' = ((2)^(9))/(4096)`,57,A,0.8,480,Identificar,4/7,4,7,10,4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9090,
9091,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `40` pesos en total?",,,,,,`(5·(2)^( número de cartas)) = 40`,`número de cartas = 40/5`,`(2)^( número de cartas) = 40`,`(5)^( número de cartas) = 40`,`(2·(5)^( número de cartas)) = 40`,57,A,1,600,Identificar,7/15,7,15,3,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9091,
9092,,"A un cartero le pagan `4` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `32` pesos en total?",,,,,,`(4·(2)^( número de cartas)) = 32`,`número de cartas = 32/4`,`(2)^( número de cartas) = 32`,`(4)^( número de cartas) = 32`,`(2·(4)^( número de cartas)) = 32`,57,A,1,600,Identificar,4/19,4,19,3,32,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9092,
9093,,"A un cartero le pagan `4` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `128` pesos en total?",,,,,,`(4·(2)^( número de cartas)) = 128`,`número de cartas = 128/4`,`(2)^( número de cartas) = 128`,`(4)^( número de cartas) = 128`,`(2·(4)^( número de cartas)) = 128`,57,A,1,600,Identificar,4/4,4,4,5,128,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9093,
9094,,"A un cartero le pagan `4` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `256` pesos en total?",,,,,,`(4·(2)^( número de cartas)) = 256`,`número de cartas = 256/4`,`(2)^( número de cartas) = 256`,`(4)^( número de cartas) = 256`,`(2·(4)^( número de cartas)) = 256`,57,A,1,600,Identificar,9/20,9,20,6,256,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9094,
9095,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `40` pesos en total?",,,,,,`(5·(2)^( número de cartas)) = 40`,`número de cartas = 40/5`,`(2)^( número de cartas) = 40`,`(5)^( número de cartas) = 40`,`(2·(5)^( número de cartas)) = 40`,57,A,1,600,Identificar,9/16,9,16,3,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9095,
9096,,"A un cartero le pagan `3` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `24` pesos en total?",,,,,,`(3·(2)^( número de cartas)) = 24`,`número de cartas = 24/3`,`(2)^( número de cartas) = 24`,`(3)^( número de cartas) = 24`,`(2·(3)^( número de cartas)) = 24`,57,A,1,600,Identificar,6/4,6,4,3,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9096,
9097,,"A un cartero le pagan `3` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `48` pesos en total?",,,,,,`(3·(2)^( número de cartas)) = 48`,`número de cartas = 48/3`,`(2)^( número de cartas) = 48`,`(3)^( número de cartas) = 48`,`(2·(3)^( número de cartas)) = 48`,57,A,1,600,Identificar,7/3,7,3,4,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9097,
9098,,"A un cartero le pagan `3` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `24` pesos en total?",,,,,,`(3·(2)^( número de cartas)) = 24`,`número de cartas = 24/3`,`(2)^( número de cartas) = 24`,`(3)^( número de cartas) = 24`,`(2·(3)^( número de cartas)) = 24`,57,A,1,600,Identificar,9/7,9,7,3,24,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9098,
9099,,"A un cartero le pagan `3` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `48` pesos en total?",,,,,,`(3·(2)^( número de cartas)) = 48`,`número de cartas = 48/3`,`(2)^( número de cartas) = 48`,`(3)^( número de cartas) = 48`,`(2·(3)^( número de cartas)) = 48`,57,A,1,600,Identificar,4/15,4,15,4,48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9099,
9100,,"A un cartero le pagan `4` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúal es el correcto planteamiento de este problema para saber cuantas cartas entrega si el cartero gana `64` pesos en total?",,,,,,`(4·(2)^( número de cartas)) = 64`,`número de cartas = 64/4`,`(2)^( número de cartas) = 64`,`(4)^( número de cartas) = 64`,`(2·(4)^( número de cartas)) = 64`,57,A,1,600,Identificar,6/16,6,16,4,64,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9100,
9101,,"Hay `5` casas, en cada casa viven `5` personas, cada persona tiene `5` camisas y cada camisa tiene `5` botones. ¿Cúantos botones hay en total?",,,,,,`3125`,`625`,`25`,`20`,`10`,57,B,0.25,350,Aplicar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9101,
9102,,"Hay `4` casas, en cada casa viven `4` personas, cada persona tiene `4` camisas y cada camisa tiene `4` botones. ¿Cúantos botones hay en total?",,,,,,`256`,`64`,`16`,`12`,`8`,57,B,0.25,350,Aplicar,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9102,
9103,,"Hay `4` casas, en cada casa viven `4` personas, cada persona tiene `4` camisas y cada camisa tiene `4` botones. ¿Cúantos botones hay en total?",,,,,,`256`,`64`,`16`,`12`,`8`,57,B,0.25,350,Aplicar,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9103,
9104,,"Hay `4` casas, en cada casa viven `4` personas, cada persona tiene `4` camisas y cada camisa tiene `4` botones. ¿Cúantos botones hay en total?",,,,,,`256`,`64`,`16`,`12`,`8`,57,B,0.25,350,Aplicar,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9104,
9105,,"Hay `5` casas, en cada casa viven `5` personas, cada persona tiene `5` camisas y cada camisa tiene `5` botones. ¿Cúantos botones hay en total?",,,,,,`3125`,`625`,`25`,`20`,`10`,57,B,0.25,350,Aplicar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9105,
9106,,"Hay `4` casas, en cada casa viven `4` personas, cada persona tiene `4` camisas y cada camisa tiene `4` botones. ¿Cúantos botones hay en total?",,,,,,`256`,`64`,`16`,`12`,`8`,57,B,0.25,350,Aplicar,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9106,
9107,,"Hay `3` casas, en cada casa viven `3` personas, cada persona tiene `3` camisas y cada camisa tiene `3` botones. ¿Cúantos botones hay en total?",,,,,,`27`,`9`,`9`,`6`,`6`,57,B,0.25,350,Aplicar,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9107,
9108,,"Hay `5` casas, en cada casa viven `5` personas, cada persona tiene `5` camisas y cada camisa tiene `5` botones. ¿Cúantos botones hay en total?",,,,,,`3125`,`625`,`25`,`20`,`10`,57,B,0.25,350,Aplicar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9108,
9109,,"Hay `5` casas, en cada casa viven `5` personas, cada persona tiene `5` camisas y cada camisa tiene `5` botones. ¿Cúantos botones hay en total?",,,,,,`3125`,`625`,`25`,`20`,`10`,57,B,0.25,350,Aplicar,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9109,
9110,,"Hay `3` casas, en cada casa viven `3` personas, cada persona tiene `3` camisas y cada camisa tiene `3` botones. ¿Cúantos botones hay en total?",,,,,,`27`,`9`,`9`,`6`,`6`,57,B,0.25,350,Aplicar,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9110,
9111,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `4` cartas?",,,,,,`80`,`40`,`16`,`8`,`20`,57,B,0.5,500,Aplicar,4/7,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9111,
9112,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `8` cartas?",,,,,,`1280`,`640`,`256`,`128`,`40`,57,B,0.5,500,Aplicar,5/4,5,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9112,
9113,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `4` cartas?",,,,,,`80`,`40`,`16`,`8`,`20`,57,B,0.5,500,Aplicar,8/13,8,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9113,
9114,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `9` cartas?",,,,,,`2560`,`1280`,`512`,`256`,`45`,57,B,0.5,500,Aplicar,4/8,4,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9114,
9115,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `7` cartas?",,,,,,`640`,`320`,`128`,`64`,`35`,57,B,0.5,500,Aplicar,7/6,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9115,
9116,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `6` cartas?",,,,,,`320`,`160`,`64`,`32`,`30`,57,B,0.5,500,Aplicar,4/17,4,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9116,
9117,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `10` cartas?",,,,,,`5120`,`2560`,`1024`,`512`,`50`,57,B,0.5,500,Aplicar,9/11,9,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9117,
9118,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `4` cartas?",,,,,,`80`,`40`,`16`,`8`,`20`,57,B,0.5,500,Aplicar,4/2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9118,
9119,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `9` cartas?",,,,,,`2560`,`1280`,`512`,`256`,`45`,57,B,0.5,500,Aplicar,7/4,7,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9119,
9120,,"A un cartero le pagan `5` pesos por dejar la primera carta y por cada carta que entrgue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto gana el cartero si entrega `7` cartas?",,,,,,`640`,`320`,`128`,`64`,`35`,57,B,0.5,500,Aplicar,6/8,6,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9120,
9121,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `8` cartas y gana un total de `768`?",,,,,,`''X'' = 3`,`''X'' = 6`,`''X'' = 96`,`''X'' = 48`,`''X'' = 5`,57,B,0.75,650,Aplicar,3/7,3,7,8,768,96,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9121,
9122,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `8` cartas y gana un total de `1024`?",,,,,,`''X'' = 4`,`''X'' = 8`,`''X'' = 128`,`''X'' = 64`,`''X'' = 5`,57,B,0.75,650,Aplicar,4/13,4,13,8,1024,128,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9122,
9123,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `8` cartas y gana un total de `768`?",,,,,,`''X'' = 3`,`''X'' = 6`,`''X'' = 96`,`''X'' = 48`,`''X'' = 4`,57,B,0.75,650,Aplicar,3/3,3,3,8,768,96,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9123,
9124,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `6` cartas y gana un total de `256`?",,,,,,`''X'' = 4`,`''X'' = 8`,`''X'' = 42`,`''X'' = 32`,`''X'' = 6`,57,B,0.75,650,Aplicar,4/19,4,19,6,256,42,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9124,
9125,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `6` cartas y gana un total de `256`?",,,,,,`''X'' = 4`,`''X'' = 8`,`''X'' = 42`,`''X'' = 32`,`''X'' = 5`,57,B,0.75,650,Aplicar,4/2,4,2,6,256,42,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9125,
9126,,"A un cartero le pagan ''X'' pesos por dejar la primera carta y por cada carta que entregue despues le pagan el doble de la anterior (10, 20, 40). ¿Cúanto le pagan al cartero por la primera carta si entrega `7` cartas y gana un total de `384`?",,,,,,`''X'' = 3`,`''X'' = 6`,`''X'' = 54`,`''X'' = 33`,`''X'' = 5`,57,B,0.75,650,Aplicar,3/14,3,14,7,384,54,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9126,
